MVDATDOC;MVALFDOC;MVNUMDOC;MVDESART;CAT_ART;MVQTAMOV;
05/10/2017;FI;831;SCARPA ALTA STONE S3/45;SCARPA ALTA STONE L;1,000;
05/10/2017;FI;832;FELPA GRIGIO/L;FELPA;5,000;
05/10/2017;FI;832;FELPA GRIGIO/M;FELPA;3,000;
05/10/2017;FI;832;FELPA GRIGIO/XL;FELPA;2,000;
05/10/2017;FI;832;FELPA GRIGIO/XXL;FELPA;2,000;
05/10/2017;FI;832;PANTALONE JEANS/46;PANTALONE JEANS S;1,000;
05/10/2017;FI;832;PANTALONE JEANS/48;PANTALONE JEANS M;2,000;
05/10/2017;FI;832;PANTALONE JEANS/50;PANTALONE JEANS M;6,000;
05/10/2017;FI;832;PANTALONE JEANS/52;PANTALONE JEANS M;1,000;
05/10/2017;FI;832;PANTALONE JEANS/54;PANTALONE JEANS L;1,000;
05/10/2017;FI;832;PANTALONE JEANS/58;PANTALONE JEANS L;1,000;
05/10/2017;FI;832;SCARPA ALTA STONE S3/42;SCARPA ALTA STONE M;4,000;
05/10/2017;FI;832;SCARPA ALTA STONE S3/43;SCARPA ALTA STONE M;5,000;
05/10/2017;FI;832;SCARPA ALTA STONE S3/44;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;832;SCARPA ALTA STONE S3/45;SCARPA ALTA STONE L;2,000;
05/10/2017;FI;833;FELPA GRIGIO/L;FELPA;3,000;
05/10/2017;FI;833;PANTALONE JEANS/48;PANTALONE JEANS M;3,000;
05/10/2017;FI;833;SCARPA ALTA STONE S3/42;SCARPA ALTA STONE M;3,000;
05/10/2017;FI;834;FELPA GRIGIO/S;FELPA;1,000;
05/10/2017;FI;834;PANTALONE JEANS/44;PANTALONE JEANS S;1,000;
05/10/2017;FI;834;SCARPA ALTA STONE S3/40;SCARPA ALTA STONE S;1,000;
05/10/2017;FI;835;FELPA GRIGIO/3XL;FELPA;1,000;
05/10/2017;FI;835;FELPA GRIGIO/L;FELPA;1,000;
05/10/2017;FI;835;FELPA GRIGIO/M;FELPA;1,000;
05/10/2017;FI;835;PANTALONE JEANS/46;PANTALONE JEANS S;1,000;
05/10/2017;FI;835;PANTALONE JEANS/50;PANTALONE JEANS M;1,000;
05/10/2017;FI;835;PANTALONE JEANS/54;PANTALONE JEANS L;1,000;
05/10/2017;FI;835;SCARPA ALTA STONE S3/42;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;835;SCARPA ALTA STONE S3/43;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;835;SCARPA ALTA STONE S3/46;SCARPA ALTA STONE L;1,000;
05/10/2017;FI;836;FELPA GRIGIO/L;FELPA;2,000;
05/10/2017;FI;836;FELPA GRIGIO/M;FELPA;1,000;
05/10/2017;FI;836;PANTALONE JEANS/48;PANTALONE JEANS M;2,000;
05/10/2017;FI;836;PANTALONE JEANS/52;PANTALONE JEANS M;1,000;
05/10/2017;FI;836;SCARPA ALTA STONE S3/41;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;836;SCARPA ALTA STONE S3/42;SCARPA ALTA STONE M;2,000;
05/10/2017;FI;837;FELPA GRIGIO/S;FELPA;1,000;
05/10/2017;FI;837;PANTALONE JEANS/44;PANTALONE JEANS S;1,000;
05/10/2017;FI;837;SCARPA ALTA STONE S3/40;SCARPA ALTA STONE S;1,000;
05/10/2017;FI;838;FELPA GRIGIO/M;FELPA;3,000;
05/10/2017;FI;838;FELPA GRIGIO/XL;FELPA;1,000;
05/10/2017;FI;838;FELPA GRIGIO/XXL;FELPA;1,000;
05/10/2017;FI;838;PANTALONE JEANS/48;PANTALONE JEANS M;2,000;
05/10/2017;FI;838;PANTALONE JEANS/50;PANTALONE JEANS M;2,000;
05/10/2017;FI;838;PANTALONE JEANS/52;PANTALONE JEANS M;1,000;
05/10/2017;FI;838;SCARPA ALTA STONE S3/42;SCARPA ALTA STONE M;3,000;
05/10/2017;FI;838;SCARPA ALTA STONE S3/44;SCARPA ALTA STONE M;2,000;
05/10/2017;FI;839;FELPA GRIGIO/XL;FELPA;1,000;
05/10/2017;FI;839;PANTALONE JEANS/48;PANTALONE JEANS M;1,000;
05/10/2017;FI;839;SCARPA ALTA STONE S3/43;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;840;FELPA GRIGIO/L;FELPA;2,000;
05/10/2017;FI;840;FELPA GRIGIO/M;FELPA;1,000;
05/10/2017;FI;840;PANTALONE JEANS/48;PANTALONE JEANS M;2,000;
05/10/2017;FI;840;PANTALONE JEANS/52;PANTALONE JEANS M;1,000;
05/10/2017;FI;840;SCARPA ALTA STONE S3/40;SCARPA ALTA STONE S;2,000;
05/10/2017;FI;840;SCARPA ALTA STONE S3/42;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;841;FELPA GRIGIO/L;FELPA;1,000;
05/10/2017;FI;841;FELPA GRIGIO/M;FELPA;1,000;
05/10/2017;FI;841;FELPA GRIGIO/XL;FELPA;2,000;
05/10/2017;FI;841;PANTALONE JEANS/48;PANTALONE JEANS M;1,000;
05/10/2017;FI;841;PANTALONE JEANS/50;PANTALONE JEANS M;2,000;
05/10/2017;FI;841;PANTALONE JEANS/52;PANTALONE JEANS M;1,000;
05/10/2017;FI;841;SCARPA ALTA STONE S3/41;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;841;SCARPA ALTA STONE S3/42;SCARPA ALTA STONE M;3,000;
05/10/2017;FI;842;FELPA GRIGIO/L;FELPA;1,000;
05/10/2017;FI;842;FELPA GRIGIO/S;FELPA;1,000;
05/10/2017;FI;842;PANTALONE JEANS/44;PANTALONE JEANS S;1,000;
05/10/2017;FI;842;PANTALONE JEANS/50;PANTALONE JEANS M;1,000;
05/10/2017;FI;842;SCARPA ALTA STONE S3/40;SCARPA ALTA STONE S;1,000;
05/10/2017;FI;842;SCARPA ALTA STONE S3/42;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;843;FELPA GRIGIO/L;FELPA;2,000;
05/10/2017;FI;843;FELPA GRIGIO/XL;FELPA;1,000;
05/10/2017;FI;843;PANTALONE JEANS/48;PANTALONE JEANS M;1,000;
05/10/2017;FI;843;PANTALONE JEANS/50;PANTALONE JEANS M;1,000;
05/10/2017;FI;843;PANTALONE JEANS/52;PANTALONE JEANS M;1,000;
05/10/2017;FI;843;SCARPA ALTA STONE S3/41;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;843;SCARPA ALTA STONE S3/42;SCARPA ALTA STONE M;2,000;
05/10/2017;FI;844;FELPA GRIGIO/XXL;FELPA;1,000;
05/10/2017;FI;844;PANTALONE JEANS/48;PANTALONE JEANS M;1,000;
05/10/2017;FI;844;SCARPA ALTA STONE S3/42;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;845;FELPA GRIGIO/3XL;FELPA;1,000;
05/10/2017;FI;845;FELPA GRIGIO/L;FELPA;1,000;
05/10/2017;FI;845;FELPA GRIGIO/M;FELPA;1,000;
05/10/2017;FI;845;PANTALONE JEANS/48;PANTALONE JEANS M;1,000;
05/10/2017;FI;845;PANTALONE JEANS/50;PANTALONE JEANS M;1,000;
05/10/2017;FI;845;PANTALONE JEANS/62;PANTALONE JEANS L;1,000;
05/10/2017;FI;845;SCARPA ALTA STONE S3/41;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;845;SCARPA ALTA STONE S3/43;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;845;SCARPA ALTA STONE S3/45;SCARPA ALTA STONE L;1,000;
05/10/2017;FI;846;FELPA GRIGIO/M;FELPA;3,000;
05/10/2017;FI;846;PANTALONE JEANS/46;PANTALONE JEANS S;2,000;
05/10/2017;FI;846;PANTALONE JEANS/48;PANTALONE JEANS M;1,000;
05/10/2017;FI;846;SCARPA ALTA STONE S3/42;SCARPA ALTA STONE M;3,000;
05/10/2017;FI;847;FELPA GRIGIO/L;FELPA;2,000;
05/10/2017;FI;847;FELPA GRIGIO/XL;FELPA;2,000;
05/10/2017;FI;847;PANTALONE ARANCIO A.V./44;PANTALONE ARANCIO;1,000;
05/10/2017;FI;847;PANTALONE ARANCIO A.V./50;PANTALONE ARANCIO;1,000;
05/10/2017;FI;847;PANTALONE JEANS/48;PANTALONE JEANS M;1,000;
05/10/2017;FI;847;PANTALONE JEANS/52;PANTALONE JEANS M;1,000;
05/10/2017;FI;847;PANTALONE JEANS/54;PANTALONE JEANS L;1,000;
05/10/2017;FI;847;PANTALONE JEANS/56;PANTALONE JEANS L;1,000;
05/10/2017;FI;847;PILE ARANCIO A.V./L;PILE ARANCIO;1,000;
05/10/2017;FI;847;PILE ARANCIO A.V./M;PILE ARANCIO;1,000;
05/10/2017;FI;847;SALOPETTE ARANCIO A.V./46;PANTALONE;1,000;
05/10/2017;FI;847;SALOPETTE ARANCIO A.V./50;PANTALONE;1,000;
05/10/2017;FI;847;SALOPETTE ARANCIO A.V./54;PANTALONE;1,000;
05/10/2017;FI;847;SCARPA ALTA  ASFALT. S3 HRO/42;SCARPA ALTA ASFALTISTA;1,000;
05/10/2017;FI;847;SCARPA ALTA ASFALT. S3 HRO/40;SCARPA ALTA ASFALTISTA;1,000;
05/10/2017;FI;847;SCARPA ALTA STONE S3/42;SCARPA ALTA STONE M;2,000;
05/10/2017;FI;847;SCARPA ALTA STONE S3/43;SCARPA ALTA STONE M;4,000;
05/10/2017;FI;847;SCARPA ALTA STONE S3/45;SCARPA ALTA STONE L;1,000;
05/10/2017;FI;848;FELPA GRIGIO/L;FELPA;2,000;
05/10/2017;FI;848;PANTALONE JEANS/50;PANTALONE JEANS M;2,000;
05/10/2017;FI;848;SCARPA ALTA STONE S3/43;SCARPA ALTA STONE M;2,000;
05/10/2017;FI;849;ELMETTO CON REGOLATORE;ELMETTO;1,000;
05/10/2017;FI;849;FELPA GRIGIO/L;FELPA;1,000;
05/10/2017;FI;849;FELPA GRIGIO/M;FELPA;1,000;
05/10/2017;FI;849;PANTALONE JEANS/48;PANTALONE JEANS M;1,000;
05/10/2017;FI;849;PANTALONE JEANS/52;PANTALONE JEANS M;1,000;
05/10/2017;FI;849;SCARPA ALTA STONE S3/45;SCARPA ALTA STONE L;2,000;
05/10/2017;FI;850;FELPA GRIGIO/L;FELPA;2,000;
05/10/2017;FI;850;FELPA GRIGIO/M;FELPA;2,000;
05/10/2017;FI;850;FELPA GRIGIO/XL;FELPA;1,000;
05/10/2017;FI;850;PANTALONE JEANS/48;PANTALONE JEANS M;4,000;
05/10/2017;FI;850;PANTALONE JEANS/50;PANTALONE JEANS M;1,000;
05/10/2017;FI;850;SCARPA ALTA STONE S3/42;SCARPA ALTA STONE M;3,000;
05/10/2017;FI;850;SCARPA ALTA STONE S3/43;SCARPA ALTA STONE M;2,000;
05/10/2017;FI;851;FELPA GRIGIO/XL;FELPA;1,000;
05/10/2017;FI;851;PANTALONE JEANS/50;PANTALONE JEANS M;1,000;
05/10/2017;FI;851;SCARPA ALTA STONE S3/41;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;852;PANTALONE ARANCIO A.V./48;PANTALONE ARANCIO;1,000;
05/10/2017;FI;852;PANTALONE ARANCIO A.V./50;PANTALONE ARANCIO;1,000;
05/10/2017;FI;852;PANTALONE ARANCIO A.V./52;PANTALONE ARANCIO;1,000;
05/10/2017;FI;852;PILE ARANCIO A.V./L;PILE ARANCIO;2,000;
05/10/2017;FI;852;PILE ARANCIO A.V./XL;PILE ARANCIO;1,000;
05/10/2017;FI;852;SCARPA ALTA  ASFALT. S3 HRO/42;SCARPA ALTA ASFALTISTA;1,000;
05/10/2017;FI;852;SCARPA ALTA ASFALT. S3 HRO/41;SCARPA ALTA ASFALTISTA;1,000;
05/10/2017;FI;852;SCARPA ALTA ASFALT. S3 HRO/44;SCARPA ALTA ASFALTISTA;1,000;
05/10/2017;FI;853;FELPA GRIGIO/L;FELPA;1,000;
05/10/2017;FI;853;FELPA GRIGIO/XL;FELPA;2,000;
05/10/2017;FI;853;FELPA GRIGIO/XXL;FELPA;1,000;
05/10/2017;FI;853;PANTALONE JEANS/52;PANTALONE JEANS M;3,000;
05/10/2017;FI;853;PANTALONE JEANS/54;PANTALONE JEANS L;1,000;
05/10/2017;FI;853;SCARPA ALTA STONE S3/42;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;853;SCARPA ALTA STONE S3/44;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;853;SCARPA ALTA STONE S3/45;SCARPA ALTA STONE L;2,000;
05/10/2017;FI;854;FELPA GRIGIO/L;FELPA;2,000;
05/10/2017;FI;854;FELPA GRIGIO/XL;FELPA;1,000;
05/10/2017;FI;854;PANTALONE JEANS/48;PANTALONE JEANS M;1,000;
05/10/2017;FI;854;PANTALONE JEANS/52;PANTALONE JEANS M;2,000;
05/10/2017;FI;854;SCARPA ALTA STONE S3/42;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;854;SCARPA ALTA STONE S3/43;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;854;SCARPA ALTA STONE S3/45;SCARPA ALTA STONE L;1,000;
05/10/2017;FI;855;FELPA GRIGIO/L;FELPA;1,000;
05/10/2017;FI;855;FELPA GRIGIO/M;FELPA;1,000;
05/10/2017;FI;855;FELPA GRIGIO/S;FELPA;1,000;
05/10/2017;FI;855;FELPA GRIGIO/XL;FELPA;1,000;
05/10/2017;FI;855;PANTALONE JEANS/44;PANTALONE JEANS S;1,000;
05/10/2017;FI;855;PANTALONE JEANS/48;PANTALONE JEANS M;1,000;
05/10/2017;FI;855;PANTALONE JEANS/50;PANTALONE JEANS M;2,000;
05/10/2017;FI;855;SCARPA ALTA STONE S3/42;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;855;SCARPA ALTA STONE S3/43;SCARPA ALTA STONE M;2,000;
05/10/2017;FI;855;SCARPA ALTA STONE S3/45;SCARPA ALTA STONE L;1,000;
05/10/2017;FI;856;ELMETTO CON REGOLATORE;ELMETTO;1,000;
05/10/2017;FI;856;FELPA GRIGIO/L;FELPA;3,000;
05/10/2017;FI;856;FELPA GRIGIO/M;FELPA;1,000;
05/10/2017;FI;856;FELPA GRIGIO/XL;FELPA;1,000;
05/10/2017;FI;856;PANTALONE JEANS/46;PANTALONE JEANS S;1,000;
05/10/2017;FI;856;PANTALONE JEANS/48;PANTALONE JEANS M;1,000;
05/10/2017;FI;856;PANTALONE JEANS/50;PANTALONE JEANS M;2,000;
05/10/2017;FI;856;PANTALONE JEANS/52;PANTALONE JEANS M;1,000;
05/10/2017;FI;856;SCARPA ALTA STONE S3/39;SCARPA ALTA STONE S;1,000;
05/10/2017;FI;856;SCARPA ALTA STONE S3/44;SCARPA ALTA STONE M;3,000;
05/10/2017;FI;856;SCARPA ALTA STONE S3/45;SCARPA ALTA STONE L;1,000;
05/10/2017;FI;857;FELPA GRIGIO/L;FELPA;2,000;
05/10/2017;FI;857;FELPA GRIGIO/M;FELPA;2,000;
05/10/2017;FI;857;FELPA GRIGIO/XL;FELPA;2,000;
05/10/2017;FI;857;FELPA GRIGIO/XXL;FELPA;2,000;
05/10/2017;FI;857;PANTALONE JEANS/44;PANTALONE JEANS S;1,000;
05/10/2017;FI;857;PANTALONE JEANS/48;PANTALONE JEANS M;1,000;
05/10/2017;FI;857;PANTALONE JEANS/50;PANTALONE JEANS M;2,000;
05/10/2017;FI;857;PANTALONE JEANS/52;PANTALONE JEANS M;2,000;
05/10/2017;FI;857;PANTALONE JEANS/54;PANTALONE JEANS L;1,000;
05/10/2017;FI;857;PANTALONE MASSAUA BIANCO/50;PANTALONE;1,000;
05/10/2017;FI;857;SCARPA ALTA STONE S3/41;SCARPA ALTA STONE M;4,000;
05/10/2017;FI;857;SCARPA ALTA STONE S3/42;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;857;SCARPA ALTA STONE S3/43;SCARPA ALTA STONE M;2,000;
05/10/2017;FI;857;SCARPA ALTA STONE S3/45;SCARPA ALTA STONE L;1,000;
05/10/2017;FI;857;SCARPA ALTA STONE S3/46;SCARPA ALTA STONE L;1,000;
05/10/2017;FI;857;TUTA MASSAUA KAKI-BLU/56;TUTA;1,000;
05/10/2017;FI;858;FELPA GRIGIO/L;FELPA;3,000;
05/10/2017;FI;858;FELPA GRIGIO/M;FELPA;1,000;
05/10/2017;FI;858;FELPA GRIGIO/XL;FELPA;1,000;
05/10/2017;FI;858;FELPA GRIGIO/XXL;FELPA;1,000;
05/10/2017;FI;858;PANTALONE JEANS/48;PANTALONE JEANS M;1,000;
05/10/2017;FI;858;PANTALONE JEANS/52;PANTALONE JEANS M;1,000;
05/10/2017;FI;858;PANTALONE MASSAUA BIANCO/48;PANTALONE;1,000;
05/10/2017;FI;858;PANTALONE MASSAUA BIANCO/50;PANTALONE;1,000;
05/10/2017;FI;858;PANTALONE MASSAUA BIANCO/52;PANTALONE;2,000;
05/10/2017;FI;858;SCARPA ALTA STONE S3/41;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;858;SCARPA ALTA STONE S3/42;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;858;SCARPA ALTA STONE S3/43;SCARPA ALTA STONE M;2,000;
05/10/2017;FI;858;SCARPA ALTA STONE S3/45;SCARPA ALTA STONE L;2,000;
05/10/2017;FI;859;SCARPA ALTA STONE S3/41;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;859;SCARPA ALTA STONE S3/42;SCARPA ALTA STONE M;2,000;
05/10/2017;FI;859;SCARPA ALTA STONE S3/44;SCARPA ALTA STONE M;2,000;
05/10/2017;FI;859;TUTA MASSAUA KAKI-BLU/46;TUTA;1,000;
05/10/2017;FI;859;TUTA MASSAUA KAKI-BLU/48;TUTA;1,000;
05/10/2017;FI;859;TUTA MASSAUA KAKI-BLU/52;TUTA;1,000;
05/10/2017;FI;859;TUTA MASSAUA KAKI-BLU/54;TUTA;1,000;
05/10/2017;FI;859;TUTA MASSAUA KAKI-BLU/56;TUTA;1,000;
05/10/2017;FI;860;FELPA GRIGIO/L;FELPA;1,000;
05/10/2017;FI;860;FELPA GRIGIO/M;FELPA;3,000;
05/10/2017;FI;860;FELPA GRIGIO/S;FELPA;1,000;
05/10/2017;FI;860;PANTALONE JEANS/44;PANTALONE JEANS S;3,000;
05/10/2017;FI;860;PANTALONE JEANS/48;PANTALONE JEANS M;1,000;
05/10/2017;FI;860;PANTALONE JEANS/50;PANTALONE JEANS M;1,000;
05/10/2017;FI;860;SCARPA ALTA STONE S3/41;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;860;SCARPA ALTA STONE S3/42;SCARPA ALTA STONE M;2,000;
05/10/2017;FI;860;SCARPA ALTA STONE S3/43;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;860;SCARPA ALTA STONE S3/44;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;861;ELMETTO CON REGOLATORE;ELMETTO;1,000;
05/10/2017;FI;861;FELPA GRIGIO/L;FELPA;1,000;
05/10/2017;FI;861;FELPA GRIGIO/M;FELPA;1,000;
05/10/2017;FI;861;FELPA GRIGIO/XL;FELPA;4,000;
05/10/2017;FI;861;FELPA GRIGIO/XXL;FELPA;2,000;
05/10/2017;FI;861;PANTALONE JEANS/44;PANTALONE JEANS S;1,000;
05/10/2017;FI;861;PANTALONE JEANS/48;PANTALONE JEANS M;2,000;
05/10/2017;FI;861;PANTALONE JEANS/50;PANTALONE JEANS M;2,000;
05/10/2017;FI;861;PANTALONE JEANS/52;PANTALONE JEANS M;2,000;
05/10/2017;FI;861;PANTALONE JEANS/54;PANTALONE JEANS L;1,000;
05/10/2017;FI;861;SCARPA ALTA STONE S3/41;SCARPA ALTA STONE M;2,000;
05/10/2017;FI;861;SCARPA ALTA STONE S3/42;SCARPA ALTA STONE M;2,000;
05/10/2017;FI;861;SCARPA ALTA STONE S3/43;SCARPA ALTA STONE M;3,000;
05/10/2017;FI;861;SCARPA ALTA STONE S3/44;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;862;FELPA GRIGIO/L;FELPA;1,000;
05/10/2017;FI;862;PANTALONE JEANS/46;PANTALONE JEANS S;1,000;
05/10/2017;FI;862;SCARPA ALTA STONE S3/44;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;863;FELPA GRIGIO/XXL;FELPA;1,000;
05/10/2017;FI;863;PANTALONE JEANS/50;PANTALONE JEANS M;1,000;
05/10/2017;FI;863;SCARPA ALTA STONE S3/44;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;864;FELPA GRIGIO/M;FELPA;2,000;
05/10/2017;FI;864;PANTALONE JEANS/42;PANTALONE JEANS S;1,000;
05/10/2017;FI;864;PANTALONE JEANS/44;PANTALONE JEANS S;1,000;
05/10/2017;FI;864;SCARPA ALTA STONE S3/40;SCARPA ALTA STONE S;1,000;
05/10/2017;FI;864;SCARPA ALTA STONE S3/41;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;865;FELPA GRIGIO/L;FELPA;1,000;
05/10/2017;FI;865;PANTALONE JEANS/52;PANTALONE JEANS M;1,000;
05/10/2017;FI;865;SCARPA ALTA STONE S3/41;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;866;FELPA GRIGIO/L;FELPA;1,000;
05/10/2017;FI;866;FELPA GRIGIO/M;FELPA;2,000;
05/10/2017;FI;866;FELPA GRIGIO/S;FELPA;1,000;
05/10/2017;FI;866;PANTALONE JEANS/46;PANTALONE JEANS S;2,000;
05/10/2017;FI;866;PANTALONE JEANS/48;PANTALONE JEANS M;1,000;
05/10/2017;FI;866;PANTALONE JEANS/50;PANTALONE JEANS M;1,000;
05/10/2017;FI;866;SCARPA ALTA STONE S3/39;SCARPA ALTA STONE S;1,000;
05/10/2017;FI;866;SCARPA ALTA STONE S3/41;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;866;SCARPA ALTA STONE S3/43;SCARPA ALTA STONE M;2,000;
05/10/2017;FI;867;FELPA GRIGIO/M;FELPA;1,000;
05/10/2017;FI;867;FELPA GRIGIO/XL;FELPA;1,000;
05/10/2017;FI;867;PANTALONE JEANS/48;PANTALONE JEANS M;1,000;
05/10/2017;FI;867;PANTALONE JEANS/52;PANTALONE JEANS M;1,000;
05/10/2017;FI;867;SCARPA ALTA STONE S3/43;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;867;SCARPA ALTA STONE S3/45;SCARPA ALTA STONE L;1,000;
05/10/2017;FI;868;FELPA GRIGIO/3XL;FELPA;1,000;
05/10/2017;FI;868;FELPA GRIGIO/M;FELPA;1,000;
05/10/2017;FI;868;FELPA GRIGIO/XL;FELPA;3,000;
05/10/2017;FI;868;FELPA GRIGIO/XXL;FELPA;1,000;
05/10/2017;FI;868;PANTALONE MASSAUA BIANCO/46;PANTALONE;1,000;
05/10/2017;FI;868;PANTALONE MASSAUA BIANCO/50;PANTALONE;2,000;
05/10/2017;FI;868;PANTALONE MASSAUA BIANCO/54;PANTALONE;1,000;
05/10/2017;FI;868;PANTALONE MASSAUA BIANCO/56;PANTALONE;1,000;
05/10/2017;FI;868;PANTALONE MASSAUA BIANCO/60;PANTALONE;1,000;
05/10/2017;FI;868;SCARPA ALTA STONE S3/42;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;868;SCARPA ALTA STONE S3/43;SCARPA ALTA STONE M;2,000;
05/10/2017;FI;868;SCARPA ALTA STONE S3/44;SCARPA ALTA STONE M;3,000;
05/10/2017;FI;869;FELPA GRIGIO/XL;FELPA;1,000;
05/10/2017;FI;869;PANTALONE JEANS/52;PANTALONE JEANS M;1,000;
05/10/2017;FI;869;SCARPA ALTA STONE S3/42;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;870;FELPA GRIGIO/M;FELPA;1,000;
05/10/2017;FI;870;PANTALONE JEANS/46;PANTALONE JEANS S;1,000;
05/10/2017;FI;870;SCARPA ALTA STONE S3/43;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;871;ELMETTO CON REGOLATORE;ELMETTO;1,000;
05/10/2017;FI;871;FELPA GRIGIO/M;FELPA;1,000;
05/10/2017;FI;871;PANTALONE JEANS/46;PANTALONE JEANS S;1,000;
05/10/2017;FI;871;SCARPA ALTA STONE S3/42;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;872;FELPA GRIGIO/L;FELPA;2,000;
05/10/2017;FI;872;FELPA GRIGIO/M;FELPA;1,000;
05/10/2017;FI;872;FELPA GRIGIO/XL;FELPA;1,000;
05/10/2017;FI;872;FELPA GRIGIO/XXL;FELPA;1,000;
05/10/2017;FI;872;PANTALONE JEANS/44;PANTALONE JEANS S;1,000;
05/10/2017;FI;872;PANTALONE JEANS/48;PANTALONE JEANS M;1,000;
05/10/2017;FI;872;PANTALONE JEANS/50;PANTALONE JEANS M;2,000;
05/10/2017;FI;872;PANTALONE JEANS/56;PANTALONE JEANS L;1,000;
05/10/2017;FI;872;SCARPA ALTA STONE S3/43;SCARPA ALTA STONE M;3,000;
05/10/2017;FI;872;SCARPA ALTA STONE S3/44;SCARPA ALTA STONE M;2,000;
05/10/2017;FI;873;FELPA GRIGIO/L;FELPA;3,000;
05/10/2017;FI;873;FELPA GRIGIO/M;FELPA;1,000;
05/10/2017;FI;873;PANTALONE JEANS/46;PANTALONE JEANS S;1,000;
05/10/2017;FI;873;PANTALONE JEANS/48;PANTALONE JEANS M;1,000;
05/10/2017;FI;873;PANTALONE JEANS/50;PANTALONE JEANS M;1,000;
05/10/2017;FI;873;PANTALONE JEANS/52;PANTALONE JEANS M;1,000;
05/10/2017;FI;873;SCARPA ALTA STONE S3/41;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;873;SCARPA ALTA STONE S3/42;SCARPA ALTA STONE M;2,000;
05/10/2017;FI;873;SCARPA ALTA STONE S3/43;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;874;FELPA GRIGIO/L;FELPA;1,000;
05/10/2017;FI;874;PANTALONE JEANS/48;PANTALONE JEANS M;1,000;
05/10/2017;FI;874;SCARPA ALTA STONE S3/43;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;875;FELPA GRIGIO/M;FELPA;1,000;
05/10/2017;FI;875;PANTALONE JEANS/46;PANTALONE JEANS S;1,000;
05/10/2017;FI;875;SCARPA ALTA STONE S3/43;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;876;FELPA GRIGIO/M;FELPA;2,000;
05/10/2017;FI;876;FELPA GRIGIO/XL;FELPA;1,000;
05/10/2017;FI;876;FELPA GRIGIO/XXL;FELPA;1,000;
05/10/2017;FI;876;PANTALONE JEANS/42;PANTALONE JEANS S;1,000;
05/10/2017;FI;876;PANTALONE JEANS/46;PANTALONE JEANS S;1,000;
05/10/2017;FI;876;PANTALONE JEANS/48;PANTALONE JEANS M;1,000;
05/10/2017;FI;876;PANTALONE JEANS/60;PANTALONE JEANS L;1,000;
05/10/2017;FI;876;SCARPA ALTA STONE S3/41;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;876;SCARPA ALTA STONE S3/42;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;876;SCARPA ALTA STONE S3/43;SCARPA ALTA STONE M;2,000;
05/10/2017;FI;877;FELPA GRIGIO/L;FELPA;1,000;
05/10/2017;FI;877;PANTALONE JEANS/48;PANTALONE JEANS M;1,000;
05/10/2017;FI;877;SCARPA ALTA STONE S3/42;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;878;ELMETTO CON REGOLATORE;ELMETTO;1,000;
05/10/2017;FI;878;FELPA GRIGIO/S;FELPA;1,000;
05/10/2017;FI;878;PANTALONE JEANS/46;PANTALONE JEANS S;1,000;
05/10/2017;FI;878;SCARPA ALTA STONE S3/46;SCARPA ALTA STONE L;1,000;
05/10/2017;FI;879;ELMETTO CON REGOLATORE;ELMETTO;2,000;
05/10/2017;FI;879;FELPA GRIGIO/L;FELPA;1,000;
